Time(ms),Sensor,AQI,TVOC,ECO2,Rs0,Rs1,Rs2,Rs3,Temp(C),Humidity(%)
101205070,4,2,178,665,337893,1,957327,54755,37.79,35.81
101208088,0,2,214,710,252563,1,624754,53928,37.79,35.75
101208089,1,2,160,641,341111,1,928605,53928,37.79,35.75
101208091,2,2,168,652,286742,1,956031,60915,37.79,35.75
101208092,3,2,217,713,376799,1,937447,57724,37.79,35.75
101208094,4,2,172,657,334254,1,958623,55183,37.79,35.75
101211110,0,2,203,697,250520,1,634986,54607,37.79,35.74
101211111,1,2,170,654,346580,1,922653,53238,37.79,35.74
101211113,2,2,182,670,288299,1,943176,59853,37.79,35.74
101211114,3,2,204,698,370476,1,927035,58570,37.79,35.74
101211116,4,2,183,671,334480,1,932385,54460,37.79,35.74
101214134,0,2,197,689,254451,1,611988,55015,37.79,35.78
101214135,1,2,210,705,344709,1,927349,50758,37.79,35.78
101214137,2,2,177,664,288299,1,951190,60218,37.79,35.78
101214138,3,2,182,671,383619,1,935862,60096,37.79,35.78
101214140,4,2,195,687,337436,1,941262,53636,37.79,35.78
101217156,0,2,171,655,254968,1,616979,56794,37.79,35.77
101217157,1,2,179,666,344709,1,945733,52647,37.79,35.77
101217159,2,2,171,655,289962,1,939035,60710,37.79,35.77
101217160,3,2,192,683,372866,1,920470,59409,37.79,35.77
101217162,4,2,197,689,338466,1,955708,53546,37.79,35.77
101220180,0,3,225,724,256093,1,632413,53238,37.79,35.78
101220181,1,2,180,667,344592,1,948297,52594,37.79,35.78
101220183,2,2,192,683,291438,1,918292,59128,37.79,35.78
101220184,3,2,211,706,383489,1,917360,58116,37.79,35.78
101220186,4,2,177,664,333801,1,956355,54811,37.79,35.78
101223202,0,2,189,679,253162,1,626024,55539,37.81,35.79
101223203,1,2,193,684,343660,1,925468,51746,37.81,35.79
101223205,2,2,208,703,290552,1,939989,57998,37.81,35.79
101223206,3,2,194,685,388322,1,921405,59268,37.81,35.79
101223208,4,2,186,676,333576,1,939671,54220,37.81,35.79
101226226,0,2,203,696,249843,1,639083,54626,37.81,35.79
101226227,1,2,195,687,340534,1,933016,51624,37.81,35.79
101226229,2,2,197,690,292921,1,955708,58749,37.81,35.79
101226230,3,2,164,647,373877,1,921405,61475,37.81,35.79
101226232,4,2,185,674,340880,1,960247,54294,37.81,35.79
101229250,0,2,194,685,255746,1,634771,55202,37.81,35.81
101229251,1,2,189,679,348344,1,932385,52010,37.81,35.81
101229253,2,2,193,685,295510,1,938717,59028,37.81,35.81
101229254,3,2,186,675,366734,1,916119,59832,37.81,35.81
101229256,4,2,180,667,341342,1,945733,54663,37.81,35.81
101232272,0,2,189,680,251029,1,627721,55483,37.76,35.82
101232273,1,2,166,648,346463,1,939353,53546,37.76,35.82
101232275,2,2,186,675,291438,1,939989,59550,37.76,35.82
101232276,3,2,195,687,367106,1,920781,59168,37.76,35.82
101232278,4,2,181,669,342383,1,936496,54533,37.76,35.82
101235296,0,2,179,667,256439,1,620119,56182,37.76,35.84
101235297,1,2,195,687,339039,1,948939,51624,37.76,35.84
101235299,2,2,194,685,297517,1,932069,59008,37.76,35.84
101235300,3,2,197,689,376162,1,917360,59068,37.76,35.84
101235302,4,2,174,659,331213,1,948618,55053,37.76,35.84
101238318,0,2,176,662,257919,1,617188,56430,37.77,35.88
101238319,1,2,196,688,339843,1,935229,51589,37.77,35.88
101238321,2,2,199,692,289766,1,939671,58610,37.77,35.88
101238322,3,2,191,682,382582,1,907478,59469,37.77,35.88
101238324,4,2,175,661,332224,1,965461,54978,37.77,35.88
101241342,0,3,236,735,251795,1,631343,52647,37.75,35.91
101241343,1,2,175,661,337436,1,944454,52915,37.75,35.91
101241345,2,2,172,657,291635,1,934596,60607,37.75,35.91
101241346,3,2,202,696,372740,1,927035,58689,37.75,35.91
101241348,4,2,191,681,337208,1,962199,53928,37.75,35.91
101244364,0,2,197,689,252222,1,626024,55015,37.76,35.91
101244365,1,2,212,708,342151,1,941581,50603,37.76,35.91
101244367,2,2,213,709,295111,1,947014,57704,37.76,35.91
101244368,3,2,177,664,375399,1,907171,60504,37.76,35.91
101244370,4,2,180,667,337893,1,939353,54663,37.76,35.91
101247388,0,2,191,682,252563,1,633698,55389,37.73,35.91
101247389,1,2,183,671,343079,1,927663,52398,37.73,35.91
101247391,2,2,205,699,293616,1,971361,58254,37.73,35.91
101247392,3,2,204,698,384659,1,924529,58570,37.73,35.91
101247394,4,2,170,655,336410,1,951834,55295,37.73,35.91
101250410,0,2,210,705,250012,1,622432,54184,37.76,35.91
101250411,1,2,183,672,341804,1,933648,52363,37.76,35.91
101250413,2,2,198,690,295610,1,932700,58729,37.76,35.91
101250414,3,2,197,689,370226,1,927349,59048,37.76,35.91
101250416,4,2,162,643,334367,1,949261,55897,37.76,35.91
101253434,0,2,206,700,248157,1,629849,54441,37.77,35.87
101253435,1,2,202,695,347285,1,943176,51223,37.77,35.87
101253437,2,2,190,680,295610,1,954092,59288,37.77,35.87
101253438,3,2,216,713,381031,1,928291,57743,37.77,35.87
101253440,4,2,193,684,334480,1,931123,53782,37.77,35.87
101256456,0,2,198,690,251455,1,624754,54941,37.74,35.89
101256457,1,2,189,680,339383,1,937130,51974,37.74,35.89
101256459,2,2,187,677,289178,1,935862,59449,37.74,35.89
101256460,3,2,192,683,384269,1,917670,59409,37.74,35.89
101256462,4,2,194,686,336182,1,960572,53691,37.74,35.89
101259480,0,3,223,720,253248,1,614063,53401,37.74,35.91
101259481,1,2,213,710,349762,1,964481,50535,37.74,35.91
101259483,2,2,203,697,291339,1,939353,58333,37.74,35.91
101259484,3,2,191,682,375272,1,920470,59489,37.74,35.91
101259486,4,2,177,663,339498,1,948939,54848,37.74,35.91
101262504,0,2,205,699,251455,1,624120,54478,37.73,35.87
101262505,1,2,176,662,348698,1,939671,52861,37.73,35.87
101262507,2,2,187,677,292228,1,957003,59469,37.73,35.87
101262508,3,2,196,688,375526,1,932385,59148,37.73,35.87
101262510,4,2,181,669,340073,1,960572,54570,37.73,35.87
101265526,0,3,221,719,250945,1,625177,53491,37.75,35.93
101265527,1,2,179,666,340995,1,951190,52647,37.75,35.93
101265529,2,2,174,660,292624,1,933016,60443,37.75,35.93
101265530,3,2,197,689,371229,1,944134,59048,37.75,35.93
101265532,4,2,181,670,340649,1,939989,54533,37.75,35.93
101268550,0,3,221,719,256874,1,635201,53473,37.78,35.92
101268551,1,2,185,674,342847,1,940626,52274,37.78,35.92
101268553,2,2,189,679,300554,1,949582,59368,37.78,35.92
101268554,3,2,194,686,378845,1,934280,59228,37.78,35.92
101268556,4,2,180,668,340304,1,945733,54626,37.78,35.92
101271572,0,2,192,683,249505,1,614478,55295,37.81,35.86
101271573,1,2,201,694,352615,1,949582,51258,37.81,35.86
101271575,2,2,179,666,296111,1,947014,60076,37.81,35.86
101271576,3,2,203,697,377054,1,918292,58650,37.81,35.86
101271578,4,2,188,678,335500,1,935862,54074,37.81,35.86
101274596,0,2,202,696,249083,1,627296,54663,37.78,35.91
101274597,1,2,184,673,343079,1,949261,52327,37.78,35.91
101274599,2,2,174,659,291142,1,960897,60484,37.78,35.91
101274600,3,2,186,676,375018,1,942538,59812,37.78,35.91
101274602,4,2,181,669,329759,1,954415,54552,37.78,35.91
101277618,0,2,199,692,255055,1,613647,54867,37.77,35.84
101277619,1,2,200,693,343079,1,939671,51310,37.77,35.84
101277621,2,2,193,684,285676,1,919847,59048,37.77,35.84
101277622,3,2,192,684,370100,1,931754,59368,37.77,35.84
101277624,4,2,183,671,332674,1,947335,54441,37.77,35.84
101280642,0,2,205,699,247152,1,616562,54496,37.78,35.89
101280643,1,2,197,690,343660,1,920781,51484,37.78,35.89
101280645,2,2,198,691,291339,1,959273,58689,37.78,35.89
101280646,3,2,191,682,378204,1,919536,59449,37.78,35.89
101280648,4,2,190,680,338924,1,951512,53982,37.78,35.89
101283664,0,2,211,707,256787,1,621590,54074,37.79,35.94
101283665,1,2,189,679,343660,1,957327,52010,37.79,35.94
101283667,2,2,193,684,289766,1,945093,59048,37.79,35.94
101283668,3,2,175,661,375272,1,946373,60668,37.79,35.94
101283670,4,2,199,691,329647,1,951512,53419,37.79,35.94
101286688,0,2,198,691,254796,1,629423,54904,37.79,35.94
101286689,1,2,162,644,340995,1,945093,53764,37.79,35.94
101286691,2,2,186,676,293417,1,938082,59529,37.79,35.94
101286692,3,2,198,691,378461,1,936813,58968,37.79,35.94
101286694,4,2,189,680,330094,1,947335,54019,37.79,35.94
101289710,0,2,192,683,250435,1,624754,55333,37.72,35.93
101289711,1,2,196,688,347402,1,930178,51589,37.72,35.93
101289713,2,2,161,643,291833,1,949261,61433,37.72,35.93
101289714,3,2,202,696,371229,1,935546,58689,37.72,35.93
101289716,4,2,183,671,337208,1,947976,54460,37.72,35.93
101292734,0,2,211,707,253677,1,627296,54074,37.77,35.95
101292735,1,2,188,678,348462,1,929549,52080,37.77,35.95
101292737,2,2,188,678,294313,1,951834,59429,37.77,35.95
101292738,3,2,199,692,368475,1,925781,58908,37.77,35.95
101292740,4,2,172,657,333124,1,949903,55183,37.77,35.95
101295758,0,2,199,691,251881,1,631557,54885,37.79,35.89
101295759,1,2,186,675,345292,1,940944,52221,37.79,35.89
101295761,2,2,199,692,292822,1,945733,58610,37.79,35.89
101295762,3,2,192,684,375018,1,928605,59368,37.79,35.89
101295764,4,2,192,683,336980,1,944134,53818,37.79,35.89
101298780,0,2,182,670,259407,1,626660,55992,37.81,35.91
101298781,1,2,189,680,343660,1,953124,51974,37.81,35.91
101298783,2,2,190,680,292426,1,948297,59288,37.81,35.91
101298784,3,2,189,679,367479,1,936179,59650,37.81,35.91
101298786,4,2,198,691,336752,1,954415,53455,37.81,35.91
101301804,0,2,190,681,253162,1,630276,55445,37.78,35.86
101301805,1,2,192,683,339613,1,929549,51834,37.78,35.86
101301807,2,2,198,691,285870,1,940626,58689,37.78,35.86
101301808,3,2,184,673,380001,1,899832,59954,37.78,35.86
101301810,4,2,192,683,332448,1,951190,53836,37.78,35.86
101304826,0,2,200,693,255746,1,636924,54792,37.78,35.89
101304827,1,2,189,679,344592,1,935229,52010,37.78,35.89
101304829,2,2,215,711,290355,1,945093,57568,37.78,35.89
101304830,3,2,199,692,375907,1,925155,58888,37.78,35.89
101304832,4,2,183,672,330094,1,928920,54404,37.78,35.89
101307850,0,2,195,687,255833,1,637786,55127,37.79,35.89
101307851,1,2,178,665,339498,1,952479,52701,37.79,35.89
101307853,2,2,188,678,292624,1,933332,59389,37.79,35.89
101307854,3,2,185,674,374257,1,929863,59913,37.79,35.89
101307856,4,2,186,676,337551,1,943495,54220,37.79,35.89
101310872,0,3,231,730,251540,1,645386,52933,37.77,35.91
101310873,1,2,205,699,342615,1,933016,51050,37.77,35.91
101310875,2,2,179,666,292228,1,940944,60096,37.77,35.91
101310876,3,2,216,713,376544,1,917670,57763,37.77,35.91
101310878,4,2,177,663,334027,1,939671,54848,37.77,35.91
101313896,0,2,193,684,252051,1,631130,55258,37.81,35.91
101313897,1,2,191,682,342151,1,925781,51869,37.81,35.91
101313899,2,2,173,659,289962,1,947014,60504,37.81,35.91
101313900,3,2,187,677,373371,1,932069,59731,37.81,35.91
101313902,4,2,198,690,344475,1,951190,53473,37.81,35.91
101316918,0,2,204,698,250435,1,627721,54533,37.77,35.93
101316919,1,2,177,664,345643,1,946694,52772,37.77,35.93
101316921,2,2,205,699,292426,1,941262,58254,37.77,35.93
101316922,3,2,191,682,379102,1,922653,59489,37.77,35.93
101316924,4,2,186,675,340880,1,947335,54239,37.77,35.93
101319942,0,2,191,682,254021,1,617606,55389,37.79,35.90
101319943,1,2,203,696,345059,1,945413,51171,37.79,35.90
101319945,2,2,198,691,290159,1,920470,58709,37.79,35.90
101319946,3,2,204,698,380001,1,916119,58550,37.79,35.90
101319948,4,2,173,658,332336,1,944773,55108,37.79,35.90
101322964,0,3,220,718,255314,1,619071,53528,37.80,35.93
101322965,1,2,179,667,337436,1,949903,52629,37.80,35.93
101322967,2,2,208,703,292921,1,917049,58037,37.80,35.93
101322968,3,2,191,682,378845,1,903188,59469,37.80,35.93
101322970,4,2,182,670,331550,1,934596,54515,37.80,35.93
101325990,0,2,193,685,252906,1,636493,55221,37.82,35.87
101325991,1,2,167,650,340304,1,933964,53455,37.82,35.87
101325993,2,2,182,671,291339,1,944134,59812,37.82,35.87
101325994,3,2,176,663,374384,1,912097,60545,37.82,35.87
101325996,4,2,182,670,335614,1,946373,54496,37.82,35.87
101329014,0,2,213,709,251114,1,625600,53982,37.79,35.83
101329015,1,2,181,669,338122,1,932385,52523,37.79,35.83
101329017,2,2,168,651,292525,1,945413,60936,37.79,35.83
101329018,3,2,188,678,373245,1,919536,59711,37.79,35.83
101329020,4,2,181,669,345643,1,920781,54552,37.79,35.83
101332036,0,2,196,688,253763,1,633698,55071,37.79,35.87
101332037,1,2,208,702,344242,1,940307,50878,37.79,35.87
101332039,2,2,205,700,294412,1,953769,58195,37.79,35.87
101332040,3,2,184,673,377693,1,926722,59954,37.79,35.87
101332042,4,2,182,670,332899,1,961548,54496,37.79,35.87
101335060,0,2,206,701,252051,1,623698,54404,37.76,35.88
101335061,1,2,197,689,350592,1,931123,51536,37.76,35.88
101335063,2,2,187,677,291142,1,947335,59489,37.76,35.88
101335064,3,2,197,690,372866,1,909938,59028,37.76,35.88
101335066,4,2,191,681,330206,1,936496,53928,37.76,35.88
101338082,0,2,190,681,252307,1,626872,55445,37.78,35.96
101338083,1,2,195,687,345292,1,952479,51624,37.78,35.96
101338085,2,2,201,695,291241,1,946053,58471,37.78,35.96
101338086,3,2,193,684,374891,1,941900,59368,37.78,35.96
101338088,4,2,191,682,333688,1,962851,53891,37.78,35.96
101341106,0,2,193,685,254451,1,622643,55221,37.77,35.97
101341107,1,2,187,677,347638,1,929234,52115,37.77,35.97
101341109,2,2,188,678,300147,1,939671,59389,37.77,35.97
101341110,3,2,201,694,366610,1,924529,58809,37.77,35.97
101341112,4,2,192,684,337665,1,957975,53818,37.77,35.97
101344128,0,2,181,669,254021,1,609301,56049,37.75,35.95
101344129,1,2,182,670,344242,1,927035,52469,37.75,35.95
101344131,2,2,185,674,299640,1,948618,59610,37.75,35.95
101344132,3,2,196,688,379487,1,932385,59128,37.75,35.95
101344134,4,2,184,672,337208,1,947335,54386,37.75,35.95
101347152,0,2,202,696,251199,1,633913,54663,37.75,35.95
101347153,1,2,188,678,344242,1,934596,52062,37.75,35.95
101347155,2,2,185,674,287033,1,949903,59610,37.75,35.95
101347156,3,2,203,697,373624,1,914879,58630,37.75,35.95
101347158,4,2,185,674,330429,1,937130,54294,37.75,35.95
101350174,0,2,215,712,255487,1,624754,53836,37.78,35.98
101350175,1,2,170,654,349762,1,959597,53238,37.78,35.98
101350177,2,2,191,682,292525,1,945093,59168,37.78,35.98
101350178,3,2,199,692,381935,1,935862,58908,37.78,35.98
101350180,4,2,188,677,333463,1,917360,54129,37.78,35.98
101353198,0,2,213,709,252222,1,630489,53982,37.78,35.94
101353199,1,2,179,666,348109,1,933648,52647,37.78,35.94
101353201,2,2,170,655,293417,1,939353,60730,37.78,35.94
101353202,3,2,211,707,387534,1,917049,58077,37.78,35.94
101353204,4,2,193,684,338695,1,945093,53800,37.78,35.94
101356222,0,2,205,699,255487,1,621380,54496,37.75,35.91
101356223,1,2,196,688,341804,1,925781,51554,37.75,35.91
101356225,2,2,201,694,300350,1,935862,58511,37.75,35.91
101356226,3,2,202,696,379102,1,911171,58709,37.75,35.91
101356228,4,2,190,681,333688,1,951834,53964,37.75,35.91
101359244,0,2,206,701,254796,1,623276,54404,37.75,35.93
101359245,1,2,183,671,342383,1,955708,52416,37.75,35.93
101359247,2,2,205,699,287130,1,961548,58234,37.75,35.93
101359248,3,2,194,685,384139,1,911788,59288,37.75,35.93
101359250,4,2,177,664,326870,1,929234,54811,37.75,35.93
101362268,0,2,203,696,258269,1,615727,54626,37.75,35.96
101362269,1,2,180,667,342036,1,963176,52612,37.75,35.96
101362271,2,2,187,677,293417,1,960572,59449,37.75,35.96
101362272,3,2,201,694,384659,1,922341,58809,37.75,35.96
101362274,4,2,187,677,338695,1,947014,54147,37.75,35.96
101365290,0,2,202,696,254279,1,629849,54663,37.76,35.97
101365291,1,2,199,692,344009,1,945733,51397,37.76,35.97
101365293,2,2,177,664,290159,1,932700,60198,37.76,35.97
101365294,3,2,195,687,374510,1,923278,59208,37.76,35.97
101365296,4,2,180,668,337436,1,943176,54626,37.76,35.97
101368314,0,2,211,707,251881,1,627934,54092,37.78,35.96
101368315,1,2,196,688,345526,1,931754,51571,37.78,35.96
101368317,2,2,175,661,291142,1,935862,60382,37.78,35.96
101368318,3,2,212,708,373624,1,921717,58037,37.78,35.96
101368320,4,2,191,681,339843,1,932069,53928,37.78,35.96
101371336,0,2,193,685,255833,1,626024,55221,37.75,35.92
101371337,1,2,185,675,341804,1,932385,52239,37.75,35.92
101371339,2,2,208,703,291635,1,967751,58037,37.75,35.92
101371340,3,2,216,713,373245,1,913023,57743,37.75,35.92
101371342,4,2,201,694,317708,1,932700,53293,37.75,35.92
101374360,0,2,197,689,251881,1,634771,55015,37.77,35.93
101374361,1,2,180,668,351780,1,947976,52558,37.77,35.93
101374363,2,2,199,692,291142,1,929863,58650,37.77,35.93
101374364,3,2,209,704,378076,1,930808,58254,37.77,35.93
101374366,4,2,188,679,336980,1,955384,54074,37.77,35.93
101377382,0,2,192,683,256006,1,622643,55333,37.81,35.94
101377383,1,2,173,658,344126,1,943495,53041,37.81,35.94
101377385,2,2,192,683,292030,1,933964,59128,37.81,35.94
101377386,3,2,208,703,379744,1,935546,58274,37.81,35.94
101377388,4,2,186,676,338122,1,942857,54220,37.81,35.94
101380406,0,2,193,684,254623,1,618861,55277,37.80,35.89
101380407,1,2,185,674,346580,1,957327,52257,37.80,35.89
101380409,2,2,187,677,290453,1,962199,59489,37.80,35.89
101380410,3,2,208,703,382841,1,934280,58293,37.80,35.89
101380412,4,2,182,670,338695,1,941262,54533,37.80,35.89
101383428,0,2,216,713,253420,1,627296,53782,37.83,35.86
101383429,1,2,185,674,346229,1,933016,52274,37.83,35.86
101383431,2,2,184,673,287714,1,948297,59711,37.83,35.86
101383432,3,3,226,724,372614,1,934280,57160,37.83,35.86
101383434,4,2,173,659,335046,1,933648,55090,37.83,35.86
101386452,0,2,195,687,255314,1,618024,55108,37.82,35.85
101386453,1,2,185,674,343195,1,938400,52257,37.82,35.85
101386455,2,2,198,691,289178,1,956355,58689,37.82,35.85
101386456,3,2,215,711,381289,1,927977,57861,37.82,35.85
101386458,4,2,183,671,335273,1,934280,54441,37.82,35.85
101389476,0,2,214,711,252991,1,628997,53891,37.81,35.87
101389477,1,2,215,711,342615,1,928920,50449,37.81,35.87
101389479,2,2,175,661,293417,1,943814,60361,37.81,35.87
101389480,3,2,178,665,372110,1,918913,60423,37.81,35.87
101389482,4,2,196,689,337665,1,931438,53564,37.81,35.87
101392498,0,2,190,681,253935,1,629210,55445,37.82,35.87
101392499,1,2,189,680,342151,1,927035,51974,37.82,35.87
101392501,2,2,181,669,291241,1,939353,59893,37.82,35.87
101392502,3,2,195,687,375907,1,935229,59208,37.82,35.87
101392504,4,2,193,684,340880,1,967096,53800,37.82,35.87
101395522,0,2,182,670,253077,1,637139,56030,37.88,35.80
101395523,1,2,181,670,344475,1,936496,52487,37.88,35.80
101395525,2,2,191,682,291241,1,948297,59208,37.88,35.80
101395526,3,2,180,668,378845,1,934596,60259,37.88,35.80
101395528,4,2,191,681,334706,1,925781,53928,37.88,35.80
101398544,0,2,193,684,252906,1,628784,55277,37.86,35.76
101398545,1,2,199,692,341573,1,944773,51397,37.86,35.76
101398547,2,2,191,682,288982,1,947335,59208,37.86,35.76
101398548,3,2,196,688,375907,1,910555,59128,37.86,35.76
101398550,4,2,187,677,335160,1,969062,54165,37.86,35.76
101401568,0,3,221,719,248157,1,618861,53491,37.89,35.80
101401569,1,2,201,694,346111,1,939671,51293,37.89,35.80
101401571,2,2,193,685,290552,1,963829,59048,37.89,35.80
101401572,3,2,188,678,373498,1,920158,59671,37.89,35.80
101401574,4,2,201,694,338695,1,937765,53275,37.89,35.80
101404590,0,2,193,685,254710,1,627296,55221,37.90,35.81
101404591,1,2,197,690,342847,1,949582,51484,37.90,35.81
101404593,2,2,192,683,290552,1,946373,59108,37.90,35.81
101404594,3,2,203,697,374510,1,930178,58650,37.90,35.81
101404596,4,2,180,668,336410,1,928605,54626,37.90,35.81
101407614,0,3,222,720,252136,1,631557,53419,37.87,35.77
101407615,1,2,194,686,341804,1,933332,51694,37.87,35.77
101407617,2,2,204,699,291339,1,933016,58274,37.87,35.77
101407618,3,2,199,692,377054,1,924216,58888,37.87,35.77
101407620,4,2,190,680,334141,1,931438,53982,37.87,35.77
101410636,0,2,217,714,251540,1,630276,53727,37.84,35.80
101410637,1,2,181,670,344709,1,910555,52487,37.84,35.80
101410639,2,2,208,702,288006,1,946053,58057,37.84,35.80
101410640,3,2,199,692,373624,1,924529,58928,37.84,35.80
101410642,4,2,174,659,337665,1,956355,55071,37.84,35.80
101413660,0,2,191,682,254882,1,635416,55370,37.84,35.78
101413661,1,2,184,672,347167,1,933332,52345,37.84,35.78
101413663,2,2,198,690,291142,1,957003,58729,37.84,35.78
101413664,3,2,200,693,374130,1,926408,58848,37.84,35.78
101413666,4,2,191,681,330989,1,949903,53928,37.84,35.78
101416682,0,2,202,696,253162,1,631557,54663,37.85,35.80
101416683,1,2,190,681,341342,1,937765,51922,37.85,35.80
101416685,2,2,194,686,291833,1,953124,58988,37.85,35.80
101416686,3,2,188,677,371606,1,914879,59731,37.85,35.80
101416688,4,2,195,688,335841,1,952479,53618,37.85,35.80
101419706,0,2,196,689,257483,1,619490,55034,37.84,35.82
101419707,1,2,188,678,339154,1,940307,52045,37.84,35.82
101419709,2,2,195,687,288494,1,939989,58908,37.84,35.82
101419710,3,2,184,673,373245,1,934596,59974,37.84,35.82
